sales_order_id,customer_id,item_id,order_date,quantity_ordered,unit_price,sales_revenue,order_status
SO00338,CUST0203,ITM11740,2024-10-12,12,144.8,1737.6,Fulfilled
SO00339,CUST0233,ITM12227,2024-01-08,9,93.37,840.33,Fulfilled
SO00340,CUST0135,ITM11790,2024-07-07,22,114.06,2509.32,Fulfilled
SO00341,CUST0482,ITM11433,2024-10-26,13,85.84,1115.92,Fulfilled
SO00342,CUST0242,ITM11574,2024-07-09,4,163.25,653.0,Fulfilled
SO00343,CUST0288,ITM10497,2024-01-13,20,108.74,2174.8,Backordered
SO00344,CUST0033,ITM12923,2024-06-16,20,165.36,3307.2,Fulfilled
SO00345,CUST0155,ITM11800,2024-11-21,15,174.91,2623.65,Backordered
SO00346,CUST0024,ITM11895,2024-11-28,14,195.22,2733.08,Fulfilled
SO00347,CUST0060,ITM10233,2024-01-20,10,173.22,1732.2,Cancelled
SO00348,CUST0070,ITM10880,2024-02-19,8,68.93,551.44,Backordered
SO00349,CUST0487,ITM12810,2024-07-17,15,178.72,2680.8,Fulfilled
SO00350,CUST0381,ITM10906,2024-12-22,18,51.32,923.76,Fulfilled
SO00351,CUST0427,ITM10868,2024-03-20,14,57.44,804.16,Fulfilled
SO00352,CUST0488,ITM12629,2024-09-07,20,93.29,1865.8,Fulfilled
SO00353,CUST0112,ITM10816,2024-05-23,2,31.58,63.16,Fulfilled
SO00354,CUST0438,ITM12104,2024-08-15,15,100.13,1501.95,Backordered
SO00355,CUST0189,ITM13142,2024-07-04,4,110.12,440.48,Cancelled
SO00356,CUST0204,ITM11345,2024-10-05,21,121.74,2556.54,Fulfilled
SO00357,CUST0486,ITM12065,2024-05-21,7,89.03,623.21,Backordered
SO00358,CUST0329,ITM10002,2024-08-20,3,54.05,162.15,Fulfilled
SO00359,CUST0026,ITM10313,2024-11-23,20,111.92,2238.4,Cancelled
SO00360,CUST0403,ITM11547,2024-06-19,8,80.36,642.88,Cancelled
SO00361,CUST0392,ITM12788,2024-10-16,7,52.26,365.82,Fulfilled
SO00362,CUST0417,ITM11920,2024-10-10,7,20.26,141.82,Fulfilled
SO00363,CUST0404,ITM10657,2024-04-29,11,89.4,983.4,Fulfilled
SO00364,CUST0075,ITM11970,2024-11-01,1,70.86,70.86,Fulfilled
SO00365,CUST0090,ITM10915,2024-03-07,18,91.64,1649.52,Fulfilled
SO00366,CUST0068,ITM10533,2024-02-26,22,62.26,1369.72,Fulfilled
SO00367,CUST0122,ITM10687,2024-01-08,12,98.82,1185.84,Fulfilled
SO00368,CUST0136,ITM10123,2024-10-28,11,107.03,1177.33,Fulfilled
SO00369,CUST0270,ITM10246,2024-01-27,5,58.45,292.25,Fulfilled
SO00370,CUST0230,ITM10489,2024-02-28,24,112.95,2710.8,Fulfilled
SO00371,CUST0232,ITM10907,2024-07-04,17,151.33,2572.61,Fulfilled
SO00372,CUST0023,ITM10363,2024-09-14,8,133.87,1070.96,Backordered
SO00373,CUST0330,ITM10212,2024-12-03,17,50.17,852.89,Fulfilled
SO00374,CUST0434,ITM11940,2024-01-16,2,130.84,261.68,Cancelled
SO00375,CUST0252,ITM10151,2024-07-24,14,169.0,2366.0,Fulfilled
SO00376,CUST0042,ITM13133,2024-12-30,15,21.62,324.3,Fulfilled
SO00377,CUST0065,ITM11857,2024-06-13,20,25.86,517.2,Fulfilled
SO00378,CUST0281,ITM11092,2024-05-20,20,45.06,901.2,Fulfilled
SO00379,CUST0306,ITM11023,2024-12-30,11,139.61,1535.71,Fulfilled
SO00380,CUST0310,ITM11850,2024-09-28,10,146.91,1469.1,Fulfilled
SO00381,CUST0059,ITM13100,2024-08-08,4,12.16,48.64,Fulfilled
SO00382,CUST0283,ITM11655,2024-12-01,21,193.53,4064.13,Fulfilled
SO00383,CUST0117,ITM12461,2024-04-20,14,107.14,1499.96,Fulfilled
SO00384,CUST0205,ITM10004,2024-07-30,11,104.97,1154.67,Fulfilled
SO00385,CUST0219,ITM10596,2024-07-31,24,127.4,3057.6,Fulfilled
SO00386,CUST0489,ITM10072,2024-06-09,22,103.7,2281.4,Fulfilled
SO00387,CUST0035,ITM12912,2024-03-19,22,85.83,1888.26,Backordered
SO00388,CUST0050,ITM10843,2024-02-16,3,185.23,555.69,Fulfilled
SO00389,CUST0301,ITM12631,2024-07-09,5,102.52,512.6,Fulfilled
SO00390,CUST0063,ITM12497,2024-10-14,18,57.67,1038.06,Fulfilled
SO00391,CUST0482,ITM12175,2024-07-29,12,140.11,1681.32,Fulfilled
SO00392,CUST0148,ITM10148,2024-08-04,24,137.61,3302.64,Fulfilled
SO00393,CUST0296,ITM12323,2024-11-03,10,37.05,370.5,Fulfilled
SO00394,CUST0247,ITM10220,2024-09-16,7,196.94,1378.58,Fulfilled
SO00395,CUST0285,ITM10476,2024-04-24,4,22.73,90.92,Fulfilled
SO00396,CUST0294,ITM10516,2024-07-07,4,103.86,415.44,Fulfilled
SO00397,CUST0499,ITM12665,2024-04-25,14,92.94,1301.16,Fulfilled
SO00398,CUST0286,ITM10538,2024-11-14,20,51.74,1034.8,Fulfilled
SO00399,CUST0425,ITM11296,2024-01-14,20,28.69,573.8,Backordered
SO00400,CUST0140,ITM11233,2024-12-21,9,161.78,1456.02,Fulfilled
SO00401,CUST0174,ITM10438,2024-12-25,25,165.26,4131.5,Fulfilled
SO00402,CUST0074,ITM11421,2024-06-28,1,198.59,198.59,Fulfilled
SO00403,CUST0073,ITM10222,2024-10-16,22,198.54,4367.88,Fulfilled
SO00404,CUST0272,ITM10278,2024-11-20,1,190.53,190.53,Fulfilled
SO00405,CUST0175,ITM11409,2024-04-20,13,111.3,1446.9,Fulfilled
SO00406,CUST0167,ITM10452,2024-03-21,12,91.99,1103.88,Fulfilled
SO00407,CUST0027,ITM12521,2024-10-17,20,197.46,3949.2,Fulfilled
SO00408,CUST0026,ITM12901,2024-03-20,6,113.66,681.96,Fulfilled
SO00409,CUST0339,ITM11046,2024-12-11,3,191.14,573.42,Fulfilled
SO00410,CUST0213,ITM10353,2024-08-05,16,169.66,2714.56,Fulfilled
SO00411,CUST0059,ITM12400,2024-05-19,7,38.55,269.85,Fulfilled
SO00412,CUST0348,ITM10529,2024-06-25,14,183.31,2566.34,Fulfilled
SO00413,CUST0342,ITM10193,2024-12-13,19,62.13,1180.47,Fulfilled
SO00414,CUST0307,ITM12764,2024-06-06,2,154.44,308.88,Fulfilled
SO00415,CUST0485,ITM10127,2024-01-29,1,137.47,137.47,Fulfilled
SO00416,CUST0131,ITM12718,2024-04-18,25,62.91,1572.75,Fulfilled
SO00417,CUST0255,ITM13147,2024-05-28,11,117.3,1290.3,Fulfilled
SO00418,CUST0273,ITM11656,2024-08-08,6,119.73,718.38,Fulfilled
SO00419,CUST0427,ITM11078,2024-12-26,8,139.33,1114.64,Fulfilled
SO00420,CUST0442,ITM11452,2024-12-08,12,167.91,2014.92,Fulfilled
SO00421,CUST0472,ITM11212,2024-01-22,14,137.86,1930.04,Fulfilled
SO00422,CUST0294,ITM12765,2024-02-09,11,145.66,1602.26,Fulfilled
SO00423,CUST0149,ITM11934,2024-07-26,23,173.54,3991.42,Fulfilled
SO00424,CUST0167,ITM12724,2024-02-28,13,136.1,1769.3,Fulfilled
SO00425,CUST0354,ITM10470,2024-03-28,20,127.75,2555.0,Fulfilled
SO00426,CUST0055,ITM13069,2024-07-04,3,126.81,380.43,Fulfilled
SO00427,CUST0269,ITM12606,2024-05-04,14,62.02,868.28,Fulfilled
SO00428,CUST0382,ITM11447,2024-02-10,13,100.77,1310.01,Fulfilled
SO00429,CUST0087,ITM11038,2024-06-22,8,103.14,825.12,Fulfilled
SO00430,CUST0272,ITM12213,2024-02-09,17,16.0,272.0,Fulfilled
SO00431,CUST0179,ITM10116,2024-09-18,7,198.59,1390.13,Backordered
SO00432,CUST0331,ITM11792,2024-06-28,24,14.78,354.72,Backordered
SO00433,CUST0132,ITM10982,2024-03-16,8,31.44,251.52,Fulfilled
SO00434,CUST0390,ITM13033,2024-04-11,6,23.73,142.38,Fulfilled
SO00435,CUST0396,ITM10599,2024-12-01,3,150.82,452.46,Fulfilled
SO00436,CUST0289,ITM12416,2024-11-17,16,99.51,1592.16,Fulfilled
SO00437,CUST0452,ITM12584,2024-10-23,15,133.01,1995.15,Fulfilled
SO00438,CUST0320,ITM10489,2024-10-16,21,112.95,2371.95,Fulfilled
SO00439,CUST0226,ITM11932,2024-06-14,21,98.41,2066.61,Fulfilled
SO00440,CUST0156,ITM10740,2024-02-04,16,26.71,427.36,Fulfilled
SO00441,CUST0260,ITM10282,2024-05-20,19,89.52,1700.88,Fulfilled
SO00442,CUST0020,ITM12378,2024-02-07,10,181.84,1818.4,Fulfilled
SO00443,CUST0040,ITM12044,2024-01-30,12,78.18,938.16,Fulfilled
SO00444,CUST0260,ITM12632,2024-11-26,3,189.99,569.97,Fulfilled
SO00445,CUST0489,ITM11946,2024-07-15,15,16.13,241.95,Fulfilled
SO00446,CUST0293,ITM10361,2024-01-22,15,165.93,2488.95,Backordered
SO00447,CUST0244,ITM12325,2024-11-29,7,68.63,480.41,Fulfilled
SO00448,CUST0231,ITM10423,2024-09-13,5,105.67,528.35,Backordered
SO00449,CUST0044,ITM11057,2024-02-22,11,80.21,882.31,Cancelled
SO00450,CUST0127,ITM12372,2024-09-15,21,122.21,2566.41,Fulfilled
SO00451,CUST0269,ITM13079,2024-12-28,15,75.24,1128.6,Cancelled
SO00452,CUST0191,ITM12262,2024-09-24,20,169.99,3399.8,Fulfilled
SO00453,CUST0174,ITM11370,2024-05-24,13,161.44,2098.72,Fulfilled
SO00454,CUST0324,ITM11957,2024-12-13,20,115.28,2305.6,Fulfilled
SO00455,CUST0049,ITM12877,2024-11-27,11,65.46,720.06,Fulfilled
SO00456,CUST0130,ITM10890,2024-10-12,22,161.78,3559.16,Fulfilled
SO00457,CUST0171,ITM10904,2024-12-02,20,183.62,3672.4,Fulfilled
SO00458,CUST0470,ITM11781,2024-02-11,19,41.36,785.84,Fulfilled
SO00459,CUST0358,ITM11305,2024-06-28,10,183.73,1837.3,Backordered
SO00460,CUST0363,ITM12419,2024-12-05,13,24.89,323.57,Fulfilled
SO00461,CUST0330,ITM12629,2024-02-13,10,93.29,932.9,Fulfilled
SO00462,CUST0425,ITM10624,2024-06-17,5,32.13,160.65,Fulfilled
SO00463,CUST0344,ITM12021,2024-12-16,17,167.23,2842.91,Fulfilled
SO00464,CUST0186,ITM12695,2024-08-04,17,192.56,3273.52,Fulfilled
SO00465,CUST0175,ITM11853,2024-06-07,6,160.11,960.66,Backordered
SO00466,CUST0071,ITM11975,2024-09-05,7,150.55,1053.85,Fulfilled
SO00467,CUST0404,ITM10877,2024-03-20,3,87.08,261.24,Fulfilled
SO00468,CUST0428,ITM11498,2024-02-21,17,154.24,2622.08,Fulfilled
SO00469,CUST0449,ITM10756,2024-09-26,2,56.94,113.88,Fulfilled
SO00470,CUST0079,ITM12251,2024-11-12,5,45.26,226.3,Fulfilled
SO00471,CUST0395,ITM11270,2024-03-24,6,188.95,1133.7,Fulfilled
SO00472,CUST0023,ITM12464,2024-11-15,6,148.65,891.9,Fulfilled
SO00473,CUST0122,ITM12644,2024-07-29,12,68.25,819.0,Fulfilled
SO00474,CUST0384,ITM10779,2024-08-15,20,87.68,1753.6,Fulfilled
SO00475,CUST0159,ITM11478,2024-08-17,8,54.13,433.04,Fulfilled
SO00476,CUST0485,ITM12070,2024-08-28,7,94.65,662.55,Fulfilled
SO00477,CUST0145,ITM10442,2024-10-19,15,185.0,2775.0,Fulfilled
SO00478,CUST0495,ITM11336,2024-07-14,17,72.47,1231.99,Fulfilled
SO00479,CUST0071,ITM12888,2024-03-23,7,190.51,1333.57,Fulfilled
SO00480,CUST0448,ITM12374,2024-05-08,2,134.7,269.4,Fulfilled
SO00481,CUST0365,ITM10508,2024-07-09,18,107.95,1943.1,Backordered
SO00482,CUST0391,ITM12705,2024-09-21,4,14.6,58.4,Fulfilled
SO00483,CUST0263,ITM13042,2024-03-23,9,172.3,1550.7,Fulfilled
SO00484,CUST0467,ITM10124,2024-03-16,14,172.93,2421.02,Fulfilled
SO00485,CUST0477,ITM10809,2024-04-23,15,118.22,1773.3,Backordered
SO00486,CUST0258,ITM12604,2024-01-14,14,181.03,2534.42,Fulfilled
SO00487,CUST0042,ITM11281,2024-07-10,8,137.52,1100.16,Fulfilled
SO00488,CUST0477,ITM11499,2024-07-10,8,49.79,398.32,Fulfilled
SO00489,CUST0406,ITM11042,2024-02-20,23,195.54,4497.42,Fulfilled
SO00490,CUST0470,ITM11696,2024-03-15,5,122.41,612.05,Fulfilled
SO00491,CUST0389,ITM11575,2024-08-29,23,28.9,664.7,Fulfilled
SO00492,CUST0003,ITM12895,2024-12-27,16,176.27,2820.32,Fulfilled
SO00493,CUST0428,ITM12450,2024-02-10,1,106.48,106.48,Fulfilled
SO00494,CUST0312,ITM12379,2024-03-17,18,189.0,3402.0,Backordered
SO00495,CUST0148,ITM11119,2024-09-27,14,72.56,1015.84,Fulfilled
SO00496,CUST0123,ITM11175,2024-05-01,10,76.66,766.6,Fulfilled
SO00497,CUST0235,ITM12881,2024-08-02,21,78.39,1646.19,Fulfilled
SO00498,CUST0256,ITM12190,2024-02-02,4,144.52,578.08,Fulfilled
SO00499,CUST0264,ITM12336,2024-11-01,18,96.4,1735.2,Fulfilled
SO00500,CUST0150,ITM10335,2024-10-21,8,67.27,538.16,Fulfilled
SO00501,CUST0124,ITM10660,2024-08-07,1,124.71,124.71,Fulfilled
SO00502,CUST0343,ITM12523,2024-10-19,14,182.67,2557.38,Fulfilled
SO00503,CUST0035,ITM10231,2024-02-13,17,132.77,2257.09,Cancelled
SO00504,CUST0260,ITM10543,2024-09-26,18,168.26,3028.68,Fulfilled
SO00505,CUST0241,ITM11660,2024-10-10,1,88.98,88.98,Fulfilled
SO00506,CUST0192,ITM10368,2024-01-23,21,194.64,4087.44,Fulfilled
SO00507,CUST0404,ITM10360,2024-05-09,24,142.4,3417.6,Fulfilled
SO00508,CUST0337,ITM12081,2024-02-04,12,93.95,1127.4,Fulfilled
SO00509,CUST0377,ITM10465,2024-11-17,4,86.23,344.92,Fulfilled
SO00510,CUST0280,ITM12745,2024-06-19,5,73.85,369.25,Fulfilled
SO00511,CUST0399,ITM11694,2024-06-22,21,30.53,641.13,Fulfilled
SO00512,CUST0246,ITM10678,2024-12-16,15,142.76,2141.4,Cancelled
SO00513,CUST0033,ITM12329,2024-11-19,6,164.28,985.68,Fulfilled
SO00514,CUST0023,ITM10745,2024-08-22,2,183.5,367.0,Fulfilled
SO00515,CUST0159,ITM10417,2024-04-12,2,131.47,262.94,Fulfilled
SO00516,CUST0279,ITM13187,2024-09-20,13,81.4,1058.2,Cancelled
SO00517,CUST0332,ITM12687,2024-08-30,9,143.84,1294.56,Fulfilled
SO00518,CUST0400,ITM11843,2024-04-07,10,176.43,1764.3,Fulfilled
SO00519,CUST0064,ITM11945,2024-01-25,21,163.35,3430.35,Fulfilled
SO00520,CUST0381,ITM10184,2024-07-07,14,156.9,2196.6,Backordered
SO00521,CUST0096,ITM12842,2024-08-13,13,14.24,185.12,Fulfilled
SO00522,CUST0474,ITM11167,2024-09-11,23,160.08,3681.84,Fulfilled
SO00523,CUST0373,ITM11162,2024-09-22,9,167.89,1511.01,Fulfilled
SO00524,CUST0422,ITM10388,2024-08-05,3,139.49,418.47,Fulfilled
SO00525,CUST0053,ITM11090,2024-04-02,18,179.58,3232.44,Fulfilled
SO00526,CUST0157,ITM12070,2024-02-10,11,94.65,1041.15,Fulfilled
SO00527,CUST0086,ITM10158,2024-08-16,20,29.93,598.6,Fulfilled
SO00528,CUST0022,ITM12701,2024-12-19,15,181.67,2725.05,Fulfilled
SO00529,CUST0141,ITM12142,2024-06-29,20,139.46,2789.2,Cancelled
SO00530,CUST0327,ITM11946,2024-11-23,2,16.13,32.26,Fulfilled
SO00531,CUST0384,ITM12356,2024-07-26,12,84.14,1009.68,Fulfilled
SO00532,CUST0074,ITM10895,2024-12-13,6,164.8,988.8,Backordered
SO00533,CUST0018,ITM11176,2024-11-07,22,30.53,671.66,Fulfilled
SO00534,CUST0331,ITM11297,2024-03-05,3,10.22,30.66,Fulfilled
SO00535,CUST0291,ITM10999,2024-07-06,12,100.42,1205.04,Fulfilled
SO00536,CUST0231,ITM12825,2024-01-17,20,42.33,846.6,Fulfilled
SO00537,CUST0040,ITM13200,2024-07-08,12,79.04,948.48,Fulfilled
SO00538,CUST0204,ITM11099,2024-10-20,5,177.22,886.1,Fulfilled
SO00539,CUST0492,ITM13079,2024-06-09,21,75.24,1580.04,Fulfilled
SO00540,CUST0256,ITM12281,2024-02-28,1,114.3,114.3,Fulfilled
SO00541,CUST0061,ITM11829,2024-09-22,13,51.02,663.26,Backordered
SO00542,CUST0229,ITM10153,2024-05-14,25,110.47,2761.75,Fulfilled
SO00543,CUST0470,ITM10583,2024-04-19,20,76.58,1531.6,Fulfilled
SO00544,CUST0437,ITM11546,2024-09-08,7,59.51,416.57,Fulfilled
SO00545,CUST0366,ITM13007,2024-02-07,15,124.36,1865.4,Fulfilled
SO00546,CUST0496,ITM11267,2024-08-15,3,103.32,309.96,Fulfilled
SO00547,CUST0034,ITM13060,2024-06-12,22,46.02,1012.44,Fulfilled
SO00548,CUST0154,ITM11332,2024-10-08,18,144.84,2607.12,Fulfilled
SO00549,CUST0359,ITM10362,2024-03-21,23,43.25,994.75,Fulfilled
SO00550,CUST0261,ITM11013,2024-11-22,6,115.98,695.88,Fulfilled
SO00551,CUST0406,ITM12156,2024-04-24,4,110.04,440.16,Cancelled
SO00552,CUST0014,ITM10065,2024-03-12,8,41.57,332.56,Fulfilled
SO00553,CUST0240,ITM10486,2024-07-03,18,143.13,2576.34,Fulfilled
SO00554,CUST0045,ITM13167,2024-10-09,5,59.44,297.2,Fulfilled
SO00555,CUST0368,ITM12774,2024-02-03,10,195.53,1955.3,Fulfilled
SO00556,CUST0210,ITM11215,2024-09-02,17,149.01,2533.17,Fulfilled
SO00557,CUST0163,ITM12574,2024-10-21,3,113.78,341.34,Fulfilled
SO00558,CUST0349,ITM10291,2024-11-24,3,178.54,535.62,Fulfilled
SO00559,CUST0425,ITM10126,2024-09-21,12,14.88,178.56,Fulfilled
SO00560,CUST0394,ITM11427,2024-10-09,21,88.25,1853.25,Fulfilled
SO00561,CUST0445,ITM12886,2024-03-07,14,167.3,2342.2,Fulfilled
SO00562,CUST0156,ITM11574,2024-01-29,4,163.25,653.0,Fulfilled
SO00563,CUST0364,ITM10713,2024-03-25,6,126.13,756.78,Fulfilled
SO00564,CUST0266,ITM12927,2024-04-25,12,48.99,587.88,Backordered
SO00565,CUST0326,ITM10168,2024-05-25,3,170.35,511.05,Fulfilled
SO00566,CUST0156,ITM11942,2024-10-09,9,123.39,1110.51,Fulfilled
SO00567,CUST0329,ITM11249,2024-11-10,18,87.88,1581.84,Fulfilled
SO00568,CUST0079,ITM11106,2024-03-27,19,145.22,2759.18,Backordered
SO00569,CUST0462,ITM12376,2024-03-28,22,21.32,469.04,Fulfilled
SO00570,CUST0289,ITM12946,2024-11-05,11,72.65,799.15,Fulfilled
SO00571,CUST0486,ITM11632,2024-01-22,1,121.76,121.76,Fulfilled
SO00572,CUST0334,ITM12264,2024-11-24,25,110.53,2763.25,Fulfilled
SO00573,CUST0317,ITM12485,2024-04-17,25,119.35,2983.75,Fulfilled
SO00574,CUST0322,ITM12034,2024-11-23,1,159.77,159.77,Fulfilled
SO00575,CUST0155,ITM10474,2024-10-06,10,133.43,1334.3,Fulfilled
SO00576,CUST0351,ITM12276,2024-09-04,8,181.5,1452.0,Fulfilled
SO00577,CUST0353,ITM11736,2024-07-26,10,177.01,1770.1,Fulfilled
SO00578,CUST0248,ITM12341,2024-01-31,6,92.46,554.76,Fulfilled
SO00579,CUST0074,ITM10979,2024-08-25,7,114.69,802.83,Fulfilled
SO00580,CUST0441,ITM11589,2024-06-09,23,140.39,3228.97,Fulfilled
SO00581,CUST0190,ITM11887,2024-06-25,13,11.31,147.03,Fulfilled
SO00582,CUST0124,ITM11422,2024-09-20,18,182.48,3284.64,Fulfilled
SO00583,CUST0127,ITM12979,2024-08-26,4,177.82,711.28,Fulfilled
SO00584,CUST0485,ITM12544,2024-03-13,4,199.42,797.68,Fulfilled
SO00585,CUST0493,ITM11746,2024-07-15,20,190.37,3807.4,Fulfilled
SO00586,CUST0370,ITM10371,2024-03-22,11,35.09,385.99,Backordered
SO00587,CUST0256,ITM13039,2024-06-09,7,88.23,617.61,Fulfilled
SO00588,CUST0158,ITM10508,2024-09-20,15,107.95,1619.25,Fulfilled
SO00589,CUST0202,ITM13127,2024-09-11,1,21.15,21.15,Fulfilled
SO00590,CUST0111,ITM13146,2024-09-15,15,138.99,2084.85,Backordered
SO00591,CUST0145,ITM12316,2024-10-25,12,71.85,862.2,Fulfilled
SO00592,CUST0335,ITM13188,2024-09-10,20,148.7,2974.0,Backordered
SO00593,CUST0005,ITM10256,2024-12-10,16,173.56,2776.96,Fulfilled
SO00594,CUST0136,ITM12330,2024-02-25,14,11.37,159.18,Fulfilled
SO00595,CUST0024,ITM11394,2024-07-06,25,159.7,3992.5,Fulfilled
SO00596,CUST0100,ITM11230,2024-07-24,2,117.4,234.8,Fulfilled
SO00597,CUST0198,ITM11347,2024-07-04,18,118.92,2140.56,Fulfilled
SO00598,CUST0144,ITM10424,2024-09-15,15,102.79,1541.85,Fulfilled
SO00599,CUST0066,ITM11012,2024-11-15,22,188.31,4142.82,Fulfilled
SO00600,CUST0174,ITM11656,2024-02-19,13,119.73,1556.49,Fulfilled
SO00601,CUST0102,ITM11766,2024-10-12,12,115.1,1381.2,Fulfilled
SO00602,CUST0021,ITM10439,2024-11-04,17,51.0,867.0,Fulfilled
SO00603,CUST0171,ITM12468,2024-01-24,2,109.01,218.02,Fulfilled
SO00604,CUST0311,ITM11736,2024-08-30,17,177.01,3009.17,Fulfilled
SO00605,CUST0314,ITM11503,2024-09-20,5,117.49,587.45,Fulfilled
SO00606,CUST0316,ITM10354,2024-06-12,6,192.69,1156.14,Fulfilled
SO00607,CUST0425,ITM12206,2024-06-02,19,191.76,3643.44,Fulfilled
SO00608,CUST0289,ITM10263,2024-09-17,18,133.71,2406.78,Fulfilled
SO00609,CUST0189,ITM10961,2024-06-02,16,138.83,2221.28,Fulfilled
SO00610,CUST0214,ITM11539,2024-06-18,22,46.0,1012.0,Fulfilled
SO00611,CUST0372,ITM10728,2024-10-25,10,124.14,1241.4,Fulfilled
SO00612,CUST0243,ITM11229,2024-12-18,21,81.64,1714.44,Fulfilled
SO00613,CUST0398,ITM10148,2024-05-15,21,137.61,2889.81,Fulfilled
SO00614,CUST0027,ITM10958,2024-10-23,19,105.77,2009.63,Fulfilled
SO00615,CUST0323,ITM10718,2024-10-25,16,61.37,981.92,Fulfilled
SO00616,CUST0076,ITM11031,2024-11-13,25,180.19,4504.75,Fulfilled
SO00617,CUST0486,ITM10492,2024-12-14,8,161.96,1295.68,Fulfilled
SO00618,CUST0226,ITM10116,2024-12-24,4,198.59,794.36,Fulfilled
SO00619,CUST0354,ITM12831,2024-06-09,14,84.0,1176.0,Fulfilled
SO00620,CUST0314,ITM10796,2024-04-14,14,135.91,1902.74,Fulfilled
SO00621,CUST0362,ITM10849,2024-08-29,24,102.88,2469.12,Fulfilled
SO00622,CUST0167,ITM11240,2024-03-11,17,94.59,1608.03,Fulfilled
SO00623,CUST0161,ITM12790,2024-12-05,16,122.86,1965.76,Fulfilled
SO00624,CUST0176,ITM11679,2024-03-29,15,87.77,1316.55,Backordered
SO00625,CUST0445,ITM12188,2024-10-06,12,164.96,1979.52,Fulfilled
SO00626,CUST0136,ITM11606,2024-12-14,21,190.83,4007.43,Fulfilled
SO00627,CUST0127,ITM13183,2024-11-08,16,42.1,673.6,Fulfilled
SO00628,CUST0483,ITM12530,2024-05-22,18,131.4,2365.2,Fulfilled
SO00629,CUST0107,ITM11639,2024-06-01,25,40.85,1021.25,Fulfilled
SO00630,CUST0246,ITM11409,2024-12-19,23,111.3,2559.9,Fulfilled
SO00631,CUST0408,ITM10559,2024-06-27,18,92.58,1666.44,Backordered
SO00632,CUST0347,ITM10187,2024-05-20,10,38.01,380.1,Fulfilled
SO00633,CUST0203,ITM10092,2024-10-05,13,124.74,1621.62,Backordered
SO00634,CUST0149,ITM11493,2024-06-25,25,26.61,665.25,Fulfilled
SO00635,CUST0041,ITM10560,2024-01-22,10,128.14,1281.4,Backordered
SO00636,CUST0383,ITM10064,2024-06-26,15,108.7,1630.5,Fulfilled
SO00637,CUST0276,ITM10112,2024-09-02,7,168.99,1182.93,Fulfilled
SO00638,CUST0071,ITM13095,2024-05-18,18,76.37,1374.66,Fulfilled
SO00639,CUST0123,ITM11636,2024-02-25,20,132.23,2644.6,Fulfilled
SO00640,CUST0272,ITM11248,2024-05-04,2,54.47,108.94,Fulfilled
SO00641,CUST0052,ITM11649,2024-04-25,21,107.91,2266.11,Fulfilled
SO00642,CUST0052,ITM11944,2024-07-30,11,172.94,1902.34,Fulfilled
SO00643,CUST0494,ITM11366,2024-12-14,25,43.15,1078.75,Fulfilled
SO00644,CUST0479,ITM11984,2024-10-08,6,176.56,1059.36,Fulfilled
SO00645,CUST0388,ITM11700,2024-08-31,16,59.68,954.88,Fulfilled
SO00646,CUST0031,ITM10065,2024-05-27,11,41.57,457.27,Fulfilled
SO00647,CUST0274,ITM12405,2024-02-15,21,63.74,1338.54,Fulfilled
SO00648,CUST0429,ITM12742,2024-01-20,6,85.79,514.74,Fulfilled
SO00649,CUST0204,ITM12610,2024-03-31,2,138.72,277.44,Cancelled
SO00650,CUST0493,ITM12249,2024-09-10,6,105.24,631.44,Backordered
SO00651,CUST0291,ITM10592,2024-05-28,2,66.19,132.38,Fulfilled
SO00652,CUST0172,ITM11197,2024-11-04,4,147.92,591.68,Backordered
SO00653,CUST0279,ITM11434,2024-05-25,15,28.99,434.85,Cancelled
SO00654,CUST0069,ITM10447,2024-09-25,16,126.35,2021.6,Backordered
SO00655,CUST0415,ITM10920,2024-09-15,15,63.42,951.3,Fulfilled
SO00656,CUST0235,ITM13177,2024-02-27,11,144.08,1584.88,Fulfilled
SO00657,CUST0008,ITM12731,2024-11-27,9,23.41,210.69,Fulfilled
SO00658,CUST0388,ITM10333,2024-06-21,10,31.24,312.4,Fulfilled
SO00659,CUST0328,ITM12318,2024-04-08,6,42.7,256.2,Fulfilled
SO00660,CUST0045,ITM12011,2024-07-26,14,165.05,2310.7,Fulfilled
SO00661,CUST0072,ITM11202,2024-07-24,22,176.48,3882.56,Fulfilled
SO00662,CUST0004,ITM11242,2024-09-01,11,163.61,1799.71,Backordered
SO00663,CUST0386,ITM10726,2024-05-13,13,156.3,2031.9,Fulfilled
SO00664,CUST0371,ITM12257,2024-05-16,11,100.85,1109.35,Fulfilled
SO00665,CUST0185,ITM11164,2024-10-20,1,194.57,194.57,Fulfilled
SO00666,CUST0061,ITM11392,2024-12-20,8,141.3,1130.4,Fulfilled
SO00667,CUST0352,ITM12909,2024-08-26,10,35.52,355.2,Fulfilled
SO00668,CUST0354,ITM10904,2024-09-14,23,183.62,4223.26,Fulfilled
SO00669,CUST0152,ITM12698,2024-03-01,21,80.81,1697.01,Backordered
SO00670,CUST0491,ITM10825,2024-07-07,20,111.07,2221.4,Fulfilled
SO00671,CUST0383,ITM11152,2024-03-09,16,180.87,2893.92,Fulfilled
SO00672,CUST0282,ITM13033,2024-11-06,12,23.73,284.76,Fulfilled
SO00673,CUST0341,ITM12995,2024-08-29,25,118.4,2960.0,Fulfilled
SO00674,CUST0387,ITM11979,2024-04-21,25,30.49,762.25,Fulfilled
